trade_date,ticker,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,side,position_size_rs,pnl_rs
2025-12-03,NDRAUTO,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:00:00+05:30,2025-12-03 10:15:00+05:30,837.03256,845.4028856,828.6622344,2025-12-03 10:45:00+05:30,837.116263256,BE,-0.01000000000000421,28.643678096878354,47.7243994934663,8.049525800097419,2.0309869224292734,0.7807729323943905,0.01109313808956238,0.5786938180728949,SHORT,50000,-5.000000000002105
2025-12-03,PARACABLES,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:30:00+05:30,2025-12-03 10:45:00+05:30,38.11,38.4911,37.728899999999996,2025-12-03 12:30:00+05:30,38.4911,SL,-1.0000000000000093,44.912004159538064,21.917808198160742,12.967160229773839,0.9240701053259596,2.381303485562382,0.006787584143605103,0.695392330825114,SHORT,50000,-500.0000000000047
2025-12-03,PARAGMILK,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:45:00+05:30,2025-12-03 11:00:00+05:30,317.78643,320.9642943,314.6085657,2025-12-03 11:15:00+05:30,314.6085657,TARGET,1.000000000000003,35.68537089125094,34.571428568662824,16.86991869918703,1.1754630717802048,2.291825852043726,0.007528259062001418,0.6009866009303,SHORT,50000,500.0000000000016
2025-12-03,PFC,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:00:00+05:30,2025-12-03 10:15:00+05:30,355.4289,358.983189,351.874611,2025-12-03 11:30:00+05:30,351.874611,TARGET,0.9999999999999951,26.033039931590523,20.388349511791958,4.9960389473976505,1.3589280942894917,3.4136188519702797,0.0036341732757755405,0.4883080154745189,SHORT,50000,499.99999999999756
2025-12-03,PLATIND,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:15:00+05:30,2025-12-03 10:30:00+05:30,265.19695,267.8489195,262.5449805,2025-12-03 10:45:00+05:30,262.5449805,TARGET,1.0000000000000027,27.19627088828332,48.52459015947974,18.253968253968456,1.3648237498519489,0.7712272128370281,0.008778780126565225,0.4453495801901922,SHORT,50000,500.0000000000013
2025-12-03,POLYMED,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 11:00:00+05:30,2025-12-03 11:15:00+05:30,1900.2198799999999,1919.2220788,1881.2176811999998,2025-12-03 14:30:00+05:30,1914.6,EOD,-0.7567608439082342,37.76644811043059,27.040816325565032,24.358845841644797,1.7550973213920933,2.6029369626803267,0.0032204485329485346,0.7336387529000752,SHORT,50000,-378.3804219541171
2025-12-03,RVNL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:00:00+05:30,2025-12-03 10:15:00+05:30,315.4369,318.59126899999995,312.282531,2025-12-03 13:45:00+05:30,312.282531,TARGET,0.9999999999999919,28.831894689489737,26.53061223731784,9.214727924405393,1.3258034530115281,2.73614150410905,0.002874799103605959,0.5244940246193635,SHORT,50000,499.9999999999959
2025-12-03,SAREGAMA,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 11:00:00+05:30,2025-12-03 11:15:00+05:30,373.4253,377.159553,369.69104699999997,2025-12-03 12:45:00+05:30,373.46264253,BE,-0.009999999999997173,33.3236119266938,16.382252558161355,3.808449493728695,1.2293721606941086,2.6183373452547265,0.00686996679516049,0.5749943070218759,SHORT,50000,-4.999999999998586
2025-12-03,SBFC,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 10:15:00+05:30,2025-12-03 10:30:00+05:30,105.45,106.50450000000001,104.3955,2025-12-03 14:30:00+05:30,105.6,EOD,-0.14224751066855523,45.97531788665573,28.217821762621227,31.25000000000019,1.0119787965516402,1.8997599938223888,0.004549763033175345,0.7217140573874925,SHORT,50000,-71.12375533427762
2025-12-03,SULA,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-03 11:15:00+05:30,2025-12-03 11:30:00+05:30,224.45,226.69449999999998,222.2055,2025-12-03 14:30:00+05:30,224.3,EOD,0.06683002895966908,54.612545750570426,11.544011541679538,7.831715210356176,1.5899347810019968,3.337465795442898,0.004272987591473144,0.8882385866753493,SHORT,50000,33.41501447983454
2025-12-04,PRINCEPIPE,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-04 11:15:00+05:30,2025-12-04 11:30:00+05:30,263.64726,266.2837326,261.0107874,2025-12-04 13:15:00+05:30,261.0107874,TARGET,0.9999999999999963,31.33522433514917,34.451219509254074,23.99267399267367,1.2429974475763403,2.2350697319970965,0.008350024359876567,0.5475529183530972,SHORT,50000,499.9999999999982
2025-12-04,QUESS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-04 10:45:00+05:30,2025-12-04 11:00:00+05:30,207.35,209.4235,205.2765,2025-12-04 11:30:00+05:30,205.2765,TARGET,0.9999999999999979,25.72460284201042,39.365671631508796,68.6311043273068,0.3304768528948967,0.7932961345379055,0.0058467853010853365,0.24336729861365847,SHORT,50000,499.999999999999
2025-12-04,SHALPAINTS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-04 11:15:00+05:30,2025-12-04 11:30:00+05:30,64.52,65.1652,63.87479999999999,2025-12-04 12:00:00+05:30,64.52645199999999,BE,-0.009999999999993655,29.991111752786434,39.736842090623206,56.54641654641667,0.6680540681852563,0.7972513119669998,0.007591495756718549,0.36663870382256636,SHORT,50000,-4.999999999996827
2025-12-04,SUZLON,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-04 11:15:00+05:30,2025-12-04 11:30:00+05:30,52.11,52.631099999999996,51.5889,2025-12-04 12:15:00+05:30,51.5889,TARGET,0.9999999999999943,33.99366725286242,40.12738849924935,30.7359307359303,1.266246215637567,1.5961615345189903,0.004256425697314785,0.5713061732554601,SHORT,50000,499.99999999999716
2025-12-04,TEGA,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-04 13:00:00+05:30,2025-12-04 13:15:00+05:30,1906.71858,1925.7857658,1887.6513942,2025-12-04 14:30:00+05:30,1906.909251858,BE,-0.010000000000004564,25.916403679732994,26.928895612137637,5.36921423810903,2.051745416166007,2.113371439388425,0.004205205017786964,0.5987460551959949,SHORT,50000,-5.000000000002282
2025-12-05,CAMS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-05 10:45:00+05:30,2025-12-05 11:00:00+05:30,760.14794,767.7494194,752.5464605999999,2025-12-05 11:30:00+05:30,767.7494194,SL,-1.0000000000000022,41.74689361902804,13.2029339848781,3.4381027184623707,2.3115821752076235,3.2082982604539034,0.0070808760001502555,0.8362034042854205,SHORT,50000,-500.00000000000114
2025-12-05,GODREJAGRO,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-05 10:00:00+05:30,2025-12-05 10:15:00+05:30,579.884,585.68284,574.08516,2025-12-05 14:30:00+05:30,580.6,EOD,-0.1234729704561616,33.510183051619805,30.718954245554997,3.291666666666515,1.1787723532106604,2.9484578853500176,0.003374384236453213,0.5689379075861627,SHORT,50000,-61.7364852280808
2025-12-05,MEDANTA,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-05 10:15:00+05:30,2025-12-05 10:30:00+05:30,1160.96776,1172.5774376,1149.3580824,2025-12-05 14:30:00+05:30,1160.0,EOD,0.08335804260404255,25.502714597143942,23.14189189134447,3.2085425712313485,1.940199653847978,3.5466937484701595,0.0063229631816560375,0.5820756583805553,SHORT,50000,41.679021302021276
2025-12-05,MPSLTD,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-05 11:00:00+05:30,2025-12-05 11:15:00+05:30,2116.0767,2137.237467,2094.915933,2025-12-05 11:30:00+05:30,2094.915933,TARGET,0.9999999999999929,38.61901262965144,23.076923076358014,5.022043319915693,1.4841927428588917,2.148598521393117,0.005325503695454106,0.6990189194450775,SHORT,50000,499.9999999999965
2025-12-05,SUNTECK,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-05 10:15:00+05:30,2025-12-05 10:30:00+05:30,407.66845,411.7451345,403.5917655,2025-12-05 11:00:00+05:30,407.709216845,BE,-0.01000000000000181,25.773947632832314,21.238938050465862,10.384993541456977,0.7574703833012346,2.663209581437991,0.00462354857353017,0.37916653157020075,SHORT,50000,-5.000000000000905
2025-12-08,ATGL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,585.98278,591.8426078000001,580.1229522,2025-12-08 11:30:00+05:30,580.1229522,TARGET,1.0000000000000104,26.03598545557139,28.62318840289349,6.832399328892861,1.4533391303973693,2.8634347883878792,0.0032151991231274954,0.5048741296531105,SHORT,50000,500.00000000000523
2025-12-08,BLUEDART,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:15:00+05:30,2025-12-08 11:30:00+05:30,5461.9074,5516.526474,5407.288326,2025-12-08 11:45:00+05:30,5407.288326,TARGET,1.0000000000000033,27.44799613426134,14.695340501644623,4.022227571818312,3.7686842740933826,3.485494870143211,0.0034972348965210684,0.6217199420139201,SHORT,50000,500.00000000000165
2025-12-08,CREDITACC,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:45:00+05:30,1252.44946,1264.9739546,1239.9249654,2025-12-08 11:15:00+05:30,1252.574704946,BE,-0.010000000000005284,34.88137836046306,10.291858678734172,5.3181672238275475,2.1625422569042625,4.911855706450971,0.006557208941959308,0.7332206754069459,SHORT,50000,-5.000000000002642
2025-12-08,DLF,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:45:00+05:30,2025-12-08 11:00:00+05:30,697.96038,704.9399837999999,690.9807762,2025-12-08 12:15:00+05:30,690.9807762,TARGET,0.9999999999999929,32.85835718577493,15.035460992310789,1.0025427634080992,2.3325601557731743,3.925580062734122,0.005294605129884093,0.7028753577866238,SHORT,50000,499.9999999999965
2025-12-08,DSSL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,883.8232,892.6614320000001,874.984968,2025-12-08 11:15:00+05:30,874.984968,TARGET,1.0000000000000069,36.1088880872691,30.545876886346917,23.98550724637693,1.0208837585336583,2.184608127763041,0.007482223658694267,0.5802879790524267,SHORT,50000,500.00000000000347
2025-12-08,EMSLIMITED,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,408.06836999999996,412.14905369999997,403.98768629999995,2025-12-08 12:30:00+05:30,403.98768629999995,TARGET,1.0000000000000022,45.04439239415772,24.155844154087475,37.26783921624756,1.400223699612765,2.9133451830647403,0.007952060187210225,0.7807050333445997,SHORT,50000,500.00000000000114
2025-12-08,GODREJPROP,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:00:00+05:30,2025-12-08 11:15:00+05:30,2003.5992,2023.6351920000002,1983.563208,2025-12-08 12:00:00+05:30,2003.79955992,BE,-0.009999999999999131,28.851161646359987,12.62398557242841,3.901920633081955,2.180209892628088,4.048509838125973,0.006190571228990558,0.6427674246953998,SHORT,50000,-4.999999999999566
2025-12-08,GOKULAGRO,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:45:00+05:30,195.47,197.4247,193.5153,2025-12-08 12:30:00+05:30,193.5153,TARGET,1.0000000000000013,39.87401952527985,15.241635683765992,11.769793579605222,2.0405758408914174,3.5903015951747177,0.004877015967116641,0.8081102928791977,SHORT,50000,500.0000000000007
2025-12-08,HCG,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 13:00:00+05:30,2025-12-08 13:15:00+05:30,701.3597,708.373297,694.346103,2025-12-08 14:30:00+05:30,698.05,EOD,0.4718976582201716,38.27492559122666,14.236706688853346,5.858855722475625,2.600765849470656,2.430238199149634,0.005624777500890027,0.7841238838683999,SHORT,50000,235.94882911008582
2025-12-08,ICIL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:30:00+05:30,287.19255,290.06447549999996,284.3206245,2025-12-08 11:00:00+05:30,287.221269255,BE,-0.009999999999999516,35.199794580168046,20.79002078881041,8.059721747924696,1.7974522787939622,3.9244644805045517,0.010937499999999992,0.7025510674914641,SHORT,50000,-4.999999999999758
2025-12-08,IDBI,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:15:00+05:30,2025-12-08 11:30:00+05:30,95.57000000000001,96.52570000000001,94.6143,2025-12-08 12:45:00+05:30,94.6143,TARGET,1.0000000000000075,29.89661147616946,8.474576266159275,4.166666666666944,2.130369514421084,3.1965500779827396,0.0037873128753697517,0.6584491721425418,SHORT,50000,500.00000000000375
2025-12-08,IREDA,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 13:00:00+05:30,2025-12-08 13:30:00+05:30,130.57999999999998,131.8858,129.27419999999998,2025-12-08 14:00:00+05:30,130.59305799999998,BE,-0.010000000000000692,33.077653656098214,10.599078337594946,2.758550224565085,3.561010032452773,2.7535430693572,0.004125502710264007,0.7061648048414733,SHORT,50000,-5.000000000000346
2025-12-08,LTFOODS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:15:00+05:30,2025-12-08 11:30:00+05:30,389.02218000000005,392.91240180000005,385.13195820000004,2025-12-08 11:45:00+05:30,389.061082218,BE,-0.009999999999993731,28.744431428551007,29.352226718984113,9.297244494626291,1.3432092225752261,2.572785610807091,0.007018251117789323,0.5262280853789296,SHORT,50000,-4.999999999996866
2025-12-08,MAHLIFE,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:45:00+05:30,2025-12-08 11:00:00+05:30,398.9202,402.909402,394.93099800000005,2025-12-08 11:15:00+05:30,398.96009202,BE,-0.009999999999991963,40.782399766473155,15.404699737777165,4.034391534391539,2.47028435266726,4.639303656871928,0.004946775203506571,0.8217359964970972,SHORT,50000,-4.999999999995982
2025-12-08,MANYAVAR,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:45:00+05:30,587.03257,592.9028956999999,581.1622443,2025-12-08 11:15:00+05:30,587.091273257,BE,-0.010000000000008077,39.610217632707766,8.833922260609413,17.151870587147954,1.270291280701687,3.074841475614859,0.005332668523270409,0.6764542386134118,SHORT,50000,-5.0000000000040385
2025-12-08,MOL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:15:00+05:30,2025-12-08 11:30:00+05:30,63.7,64.337,63.063,2025-12-08 12:15:00+05:30,63.063,TARGET,1.0000000000000007,36.28708031182989,20.141342746220005,5.020080321285204,1.8872169593580161,3.3946323951274726,0.0055014005602241015,0.7345691725651011,SHORT,50000,500.00000000000034
2025-12-08,MOTILALOFS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:30:00+05:30,870.22592,878.9281791999999,861.5236608,2025-12-08 11:30:00+05:30,861.5236608,TARGET,0.9999999999999951,49.39336147079382,24.712643677365563,17.724878920392953,1.3002971370391279,2.9930945712249857,0.007544030749813556,0.8284524210437547,SHORT,50000,499.99999999999756
2025-12-08,PANAMAPET,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:15:00+05:30,2025-12-08 11:30:00+05:30,280.4439,283.248339,277.639461,2025-12-08 12:30:00+05:30,280.47194439,BE,-0.009999999999996765,65.78998970892546,11.309523807638783,6.925287356321948,2.605717989341738,4.118589057532326,0.004048892284186396,0.96,SHORT,50000,-4.999999999998383
2025-12-08,PENIND,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,199.95,201.9495,197.95049999999998,2025-12-08 11:15:00+05:30,197.95049999999998,TARGET,1.000000000000006,42.44486266220522,16.799204769033736,2.4671983772853583,1.2047216226802813,4.349775008772167,0.006748033012575865,0.7074992239021274,SHORT,50000,500.00000000000296
2025-12-08,PIIND,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 11:00:00+05:30,2025-12-08 11:15:00+05:30,3350.42978,3383.9340778,3316.9254822,2025-12-08 13:30:00+05:30,3316.9254822,TARGET,1.000000000000004,28.74513524215442,20.634920634650825,3.4358974358975893,1.788663743758392,3.1704329893227343,0.003551072782071547,0.604193183790035,SHORT,50000,500.000000000002
2025-12-08,PNGJL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:30:00+05:30,2025-12-08 10:45:00+05:30,605.22893,611.2812193,599.1766407,2025-12-08 12:15:00+05:30,605.289452893,BE,-0.009999999999997344,26.67922730592857,23.234200742284997,4.729272391967906,1.7397693188331296,2.6193251458693743,0.006383229301613478,0.5646480403847263,SHORT,50000,-4.999999999998672
2025-12-08,PRAKASH,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,127.46000000000001,128.7346,126.1854,2025-12-08 11:30:00+05:30,126.1854,TARGET,1.000000000000005,33.34942510879851,23.60406090951207,4.8392426594054845,1.620524661131379,3.9836033930856196,0.00696495703544579,0.6438331923299689,SHORT,50000,500.0000000000025
2025-12-08,ROHLTD,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,395.97079,399.93049790000003,392.0110821,2025-12-08 11:15:00+05:30,396.010387079,BE,-0.009999999999993714,28.433983206766776,21.818181816595043,6.109093907814361,1.3760875905426,2.8547823138693533,0.007092390324790005,0.5273250764464565,SHORT,50000,-4.999999999996857
2025-12-08,SJVN,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,72.4,73.12400000000001,71.676,2025-12-08 12:45:00+05:30,71.676,TARGET,1.000000000000005,47.87836396439539,15.420560737574789,6.444901922812388,2.0149053846746017,5.58047018437373,0.0034876847290640175,0.9281754594659308,SHORT,50000,500.0000000000025
2025-12-08,TARC,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:45:00+05:30,146.83999999999997,148.30839999999998,145.37159999999997,2025-12-08 11:15:00+05:30,145.37159999999997,TARGET,1.000000000000002,26.95350183741743,21.77177176719553,33.88255175327416,1.4823474672155612,2.2296529221785466,0.008744966051244148,0.5237133343239846,SHORT,50000,500.00000000000097
2025-12-08,TEXRAIL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:00:00+05:30,2025-12-08 10:15:00+05:30,119.99000000000001,121.18990000000001,118.79010000000001,2025-12-08 12:45:00+05:30,118.79010000000001,TARGET,0.9999999999999996,47.1489967982064,13.404825732234428,6.676827995156025,2.030788412180093,4.828342968008011,0.004256584031864912,0.9172349519730958,SHORT,50000,499.9999999999998
2025-12-08,THERMAX,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:30:00+05:30,2800.4398,2828.444198,2772.435402,2025-12-08 11:30:00+05:30,2772.435402,TARGET,1.0000000000000013,36.156725961365495,22.067901234090954,3.6835457669744986,2.1744724243949873,3.61466767137582,0.0030210171012512244,0.7523508894204824,SHORT,50000,500.0000000000007
2025-12-08,TITAGARH,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:45:00+05:30,774.39509,782.1390408999999,766.6511391,2025-12-08 12:30:00+05:30,766.6511391,TARGET,0.9999999999999947,25.27002204517335,26.420890935883605,14.136225908193191,1.7113560917116164,3.141945961879486,0.005096445390619967,0.538537646727133,SHORT,50000,499.9999999999973
2025-12-08,VPRPL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:45:00+05:30,2025-12-08 11:00:00+05:30,74.95,75.6995,74.2005,2025-12-08 12:15:00+05:30,74.2005,TARGET,0.9999999999999967,46.432377415230405,20.31249999259441,2.568406613240842,1.709462405760642,3.883079302869131,0.005613808064853776,0.8556415822365684,SHORT,50000,499.99999999999835
2025-12-08,WELENT,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-08 10:15:00+05:30,2025-12-08 10:30:00+05:30,513.3973,518.5312729999999,508.26332699999995,2025-12-08 11:15:00+05:30,513.44863973,BE,-0.009999999999999055,41.23262939121025,44.866920147314545,15.037932142239315,1.1581308945412792,0.047246743617531166,0.00514675198219502,0.5835246845937541,SHORT,50000,-4.9999999999995275
2025-12-09,INFY,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-09 10:15:00+05:30,2025-12-09 10:30:00+05:30,1588.08232,1603.9631432,1572.2014967999999,2025-12-09 14:30:00+05:30,1594.0,EOD,-0.3726305573378601,33.21486799393142,15.445026177444547,7.451323406607841,1.1431872760310189,3.4411391256253157,0.0034246883174083548,0.5582807932143996,SHORT,50000,-186.31527866893006
2025-12-09,SOBHA,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-09 10:00:00+05:30,2025-12-09 10:15:00+05:30,1434.713,1449.06013,1420.3658699999999,2025-12-09 13:00:00+05:30,1420.3658699999999,TARGET,1.0000000000000075,45.88302621765271,20.880503144286493,5.3381595739432806,1.4391072420513402,4.051767205331647,0.007515917230401905,0.8000891606237752,SHORT,50000,500.00000000000375
2025-12-12,DYNAMATECH,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-12-12 11:00:00+05:30,2025-12-12 11:30:00+05:30,9249.1498,9341.641297999999,9156.658302,2025-12-12 14:15:00+05:30,9250.074714979999,BE,-0.00999999999999797,28.2571239912357,29.935622317506628,44.31440420598898,0.6463610893414032,1.6065997387320032,0.007806105903608876,0.3773000374398813,SHORT,50000,-4.999999999998985
2025-12-12,VLSFINANCE,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-12 10:45:00+05:30,2025-12-12 11:00:00+05:30,301.08977,304.1006677,298.0788723,2025-12-12 11:15:00+05:30,298.0788723,TARGET,0.9999999999999957,43.91930024669694,6.733524355030667,4.1277048936822,1.8098354720607739,5.251772977910178,0.011334863579355871,0.8355107113110896,SHORT,50000,499.99999999999784
2025-12-15,ACUTAAS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-15 10:45:00+05:30,2025-12-15 11:00:00+05:30,1631.47364,1647.7883763999998,1615.1589036,2025-12-15 14:30:00+05:30,1624.4,EOD,0.43357366166209355,25.36467807019601,26.254826254116722,4.215595193856169,1.4285324120841356,2.4188630738101544,0.005480363489923507,0.4904633431676639,SHORT,50000,216.78683083104679
2025-12-16,AHLUCONT,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 10:00:00+05:30,2025-12-16 10:15:00+05:30,951.8096,961.3276960000001,942.291504,2025-12-16 11:00:00+05:30,951.90478096,BE,-0.009999999999999298,25.6717017327905,25.352112675056546,9.09239610963758,1.3351787600967429,3.0953853746827544,0.00512266648666083,0.4787318090087875,SHORT,50000,-4.999999999999648
2025-12-16,HCLTECH,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 10:45:00+05:30,2025-12-16 11:00:00+05:30,1659.7679799999999,1676.3656597999998,1643.1703002,2025-12-16 14:30:00+05:30,1648.2,EOD,0.6969636804295868,31.105490411749223,21.3457076559192,12.609238451935232,1.2422325969806867,2.401217025236417,0.0034378307675097457,0.5439730606478586,SHORT,50000,348.4818402147934
2025-12-16,JUBLFOOD,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 10:45:00+05:30,2025-12-16 11:00:00+05:30,565.8868,571.545668,560.227932,2025-12-16 13:30:00+05:30,560.227932,TARGET,0.9999999999999972,49.16459365304943,16.624040919525683,5.729632330017033,1.3706526909424126,3.64112902020249,0.004358246609902219,0.8373331257106635,SHORT,50000,499.99999999999864
2025-12-16,LTTS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 10:00:00+05:30,2025-12-16 10:15:00+05:30,4583.0832,4628.914032,4537.252368,2025-12-16 14:00:00+05:30,4583.54150832,BE,-0.009999999999990397,37.49208183587854,21.602288983830192,13.710225694685393,1.1432490856887638,2.676483474298264,0.0026801296434804146,0.6224498175337116,SHORT,50000,-4.9999999999951985
2025-12-16,MHRIL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 11:15:00+05:30,2025-12-16 11:30:00+05:30,301.4397,304.45409700000005,298.425303,2025-12-16 12:30:00+05:30,301.46984397,BE,-0.009999999999994446,51.07713725854656,17.09677419200402,11.612304087551797,1.3853007165605384,3.0963953129210853,0.00633420946697922,0.8524276253980942,SHORT,50000,-4.999999999997223
2025-12-16,RADICO,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-16 10:45:00+05:30,2025-12-16 11:00:00+05:30,3167.3664,3199.040064,3135.692736,2025-12-16 12:00:00+05:30,3135.692736,TARGET,0.9999999999999974,28.72111021381715,3.3730158729691055,4.280701754386059,1.3731515528120655,3.223289857734785,0.004175685425685421,0.5311181749493687,SHORT,50000,499.9999999999987
2025-12-17,ADANIENSOL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 10:45:00+05:30,2025-12-17 11:00:00+05:30,983.90318,993.7422118000001,974.0641482,2025-12-17 14:30:00+05:30,981.8,EOD,0.2137588375311548,27.562865285637972,20.35175879253798,4.843091821303084,1.2990808619820644,2.866336180010086,0.003721598328545317,0.5007821301314308,SHORT,50000,106.8794187655774
2025-12-17,ADANIPORTS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 10:30:00+05:30,2025-12-17 10:45:00+05:30,1487.7024,1502.579424,1472.8253759999998,2025-12-17 14:30:00+05:30,1484.6,EOD,0.20853633092209767,25.520722499659353,21.2851405610527,10.089176839025237,1.50548639996247,2.6301661726338743,0.0029181945591030584,0.5062709574883226,SHORT,50000,104.26816546104884
2025-12-17,ANANTRAJ,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 13:15:00+05:30,2025-12-17 13:30:00+05:30,528.19434,533.4762834,522.9123966,2025-12-17 14:30:00+05:30,525.2,EOD,0.5669011901944965,25.73384220933955,14.958448752302047,3.4996074259809085,2.7940262252759176,2.1304742792524043,0.005428463264919821,0.5960076331400932,SHORT,50000,283.45059509724825
2025-12-17,ANDHRSUGAR,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 10:15:00+05:30,2025-12-17 10:30:00+05:30,75.25,76.0025,74.4975,2025-12-17 14:30:00+05:30,74.4975,TARGET,0.9999999999999969,35.93971132573305,22.97297295124247,20.848309765836095,1.0215592704291319,2.59606508871423,0.003158793397837262,0.5778685422110938,SHORT,50000,499.99999999999847
2025-12-17,BDL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 10:30:00+05:30,2025-12-17 10:45:00+05:30,1331.5336399999999,1344.8489763999999,1318.2183036,2025-12-17 14:30:00+05:30,1328.8,EOD,0.20530010792667044,48.23988819051647,22.08333333268915,13.65629673373076,1.6887179046996934,3.4252589286041215,0.005335847681906341,0.8791239561801933,SHORT,50000,102.65005396333522
2025-12-17,CAMS,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 13:15:00+05:30,2025-12-17 13:30:00+05:30,738.8522,746.240722,731.4636780000001,2025-12-17 14:30:00+05:30,737.6,EOD,0.16947909202950417,34.96780015541509,15.765765764771928,2.8370060531865575,2.921717659438154,2.4089388380750654,0.004106756338899196,0.7345170023312264,SHORT,50000,84.7395460147521
2025-12-17,COROMANDEL,A_MOD_BREAK_C1_LOW,MODERATE,2025-12-17 10:30:00+05:30,2025-12-17 10:45:00+05:30,2274.545,2297.29045,2251.79955,2025-12-17 11:45:00+05:30,2251.79955,TARGET,0.9999999999999951,28.80977413425201,13.458528951191767,7.684223645164409,1.0180069548825221,2.616209307311857,0.005035442735965732,0.47029782911822154,SHORT,50000,499.99999999999756
